feature_id,gene_symbol,cohort,disease,comparison,model,model_formula,n_samples_used,n_hcm,n_control,n_male,n_female,mean_expression_hcm,mean_expression_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
CDYL2,CDYL2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.269091998198116,6.289771966999999,-0.019510212880412672,0.026377951903806346,-0.7396409301056214,0.4607742545286688,0.7533463986906861,0.019510212880412672
LOC650429,LOC650429,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.07019799804717,6.093639478916667,-0.02112490074674919,0.02856457482004014,-0.7395489300939472,0.460829913768132,0.7534048518928993,0.02112490074674919
HS.538855,HS.538855,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.234559171320756,6.257452693833333,-0.02082472588279534,0.028164447407132497,-0.739397637800683,0.4609214526047558,0.7535219565995502,0.02082472588279534
CIB2,CIB2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.754118691943397,6.763304442861111,-0.03811579973322586,0.05155262920563045,-0.7393570477500098,0.4609460132112305,0.753529558809219,0.03811579973322586
PLA2G4B,PLA2G4B,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.090663810311323,8.149699135583333,-0.043603493231679794,0.058996709751951606,-0.7390834745701627,0.46111156871028747,0.753767641214994,0.043603493231679794
HS.436369,HS.436369,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.040436818226413,6.063532772083333,-0.021903238801205583,0.029638602451318254,-0.7390105129680762,0.4611557278145846,0.7538072679510547,0.021903238801205583
LOC653514,LOC653514,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.0717038869622675,6.055337226722225,0.01758854899406746,0.023803753157917936,0.738898142548454,0.4612237432894838,0.7538581487876226,0.01758854899406746
LOC649762,LOC649762,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.110066052094341,6.130048178166666,-0.017903497060788913,0.024230508071971926,-0.7388824455356082,0.46123324481550954,0.7538581487876226,0.017903497060788913
LOC643640,LOC643640,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.075346529745282,6.092271395916665,-0.020655225093418755,0.027955519282077623,-0.738860361884277,0.46124661241151477,0.7538581487876226,0.020655225093418755
HS.537553,HS.537553,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.104423153216982,6.081667677638889,0.016958097925027654,0.022955028271950745,0.7387530838177676,0.46131155269648927,0.7538883322374657,0.016958097925027654
LOC652662,LOC652662,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.109214668745283,6.093337364972223,0.01833812944302021,0.024824429159040966,0.7387130364825139,0.4613357964906363,0.7538883322374657,0.01833812944302021
HS.156470,HS.156470,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.920315991292451,5.9299347571666665,-0.018795588796415134,0.02544501774739271,-0.738674619251978,0.4613590541307392,0.7538883322374657,0.018795588796415134
HS.538769,HS.538769,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.965671832877357,5.955948855111113,0.029643097670226527,0.04013014999352298,0.7386739814082661,0.46135944028439924,0.7538883322374657,0.029643097670226527
HS.544065,HS.544065,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.059017647075474,6.075057522249999,-0.018456173752852235,0.024985840098164683,-0.7386653272550127,0.46136467956856586,0.7538883322374657,0.018456173752852235
OTOG,OTOG,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.086466457811319,6.104620047249998,-0.019006013609543817,0.025732345201062223,-0.7386040200004489,0.46140179636619316,0.7538994350256861,0.019006013609543817
LOC652354,LOC652354,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.145493355962262,6.1670246193611105,-0.024360437977102176,0.032983302536284335,-0.7385687940224814,0.46142312373226646,0.7538994350256861,0.024360437977102176
LOC139735,LOC139735,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.109256129292457,6.0842529449722225,0.017666883951497687,0.023921790801370788,0.7385268142419055,0.4614485408763753,0.7538994350256861,0.017666883951497687
CCDC28B,CCDC28B,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.815077755311321,7.906199625944442,-0.04614254748535807,0.06247954217971018,-0.7385224967340199,0.46145115500634193,0.7538994350256861,0.04614254748535807
GPR142,GPR142,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.07216503081132,6.0979909827777785,-0.021568957875774897,0.02920884660891743,-0.7384392189313602,0.4615015790171052,0.7539492687335475,0.021568957875774897
HS.543951,HS.543951,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.804352164735848,6.8103942930277785,-0.07892154704741768,0.10688499748514603,-0.7383781531957796,0.4615385557847127,0.7539702331390986,0.07892154704741768
LOC651554,LOC651554,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.024824123613206,6.059384665111111,-0.022387806066033997,0.03032130908716063,-0.7383522262076071,0.4615542557038165,0.7539702331390986,0.022387806066033997
LOC642509,LOC642509,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.059352927707547,6.050447597999999,0.017415197761533666,0.023588421306878816,0.7382943324170268,0.46158931400065883,0.7539916135630585,0.017415197761533666
LOC651876,LOC651876,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.313970580886791,6.295339309527777,0.017481819798580784,0.02367960580912105,0.7382648148579836,0.4616071893002184,0.7539916135630585,0.017481819798580784
OR52H1,OR52H1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.137602199650942,6.113500992805555,0.02067411791555352,0.028004947185295004,0.738230919657267,0.46162771610240694,0.7539926003889212,0.02067411791555352
HS.161147,HS.161147,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.012245715188681,6.025082392333332,-0.018980150745890663,0.025711829967153755,-0.7381874712977392,0.4616540290142005,0.7540030373757739,0.018980150745890663
HS.554397,HS.554397,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.075231382716982,6.057839813361111,0.017610051368898202,0.02385951756020917,0.7380723991782094,0.4617237223306875,0.7540745945234265,0.017610051368898202
ERGIC2,ERGIC2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.601617352320753,8.507450247833335,0.0632510715024326,0.08570032975221932,0.7380493363947019,0.46173769099735473,0.7540745945234265,0.0632510715024326
HS.584410,HS.584410,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.874508879047166,5.852781211305556,0.024972939709230552,0.03384268392127431,0.7379125062103,0.4618205712091723,0.7541774040121827,0.024972939709230552
HS.572932,HS.572932,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.16472596792453,6.136255924555556,0.028172912296248374,0.03818146650220263,0.7378687849672595,0.46184705562926054,0.7541881112937951,0.028172912296248374
UPK1B,UPK1B,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.974309386386788,5.949712736222221,0.026820376581790237,0.03635732830998456,0.7376883238811787,0.4619563801469132,0.7542815159676303,0.026820376581790237
HS.159696,HS.159696,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.072177139933962,6.062932882388889,0.017231009119695648,0.02336058484615339,0.7376103480788044,0.4620036229210168,0.7542815159676303,0.017231009119695648
HS.577797,HS.577797,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.047234988216982,6.025818580666668,0.01895703448220284,0.02570084291460202,0.7376036087685022,0.462007706158189,0.7542815159676303,0.01895703448220284
HS.538108,HS.538108,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.960278089933963,5.974398293333331,-0.01955878256940076,0.026516722162935494,-0.7376018215682633,0.4620087889968095,0.7542815159676303,0.01955878256940076
CLDN20,CLDN20,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.473655621849058,6.46026669475,0.0244450859978179,0.033143713758635,0.737548187141496,0.46204128598199046,0.7542815159676303,0.0244450859978179
FAM153C,FAM153C,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.0255734873113225,6.037563857249999,-0.013803548789231863,0.018716472484123448,-0.7375080320792793,0.46206561669312907,0.7542815159676303,0.013803548789231863
HS.583641,HS.583641,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.8343415564811325,5.857715488416667,-0.017450797669259038,0.023662343142228717,-0.7374923761508504,0.46207510311194355,0.7542815159676303,0.017450797669259038
HS.543068,HS.543068,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.272747658150941,6.284235717027776,-0.02280813181693105,0.030926801505574326,-0.7374875740971808,0.4620780128491253,0.7542815159676303,0.02280813181693105
HS.541111,HS.541111,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.170722836990563,6.157407163277777,0.018860143584200434,0.02557382821583956,0.7374783088798219,0.4620836270070683,0.7542815159676303,0.018860143584200434
HS.553132,HS.553132,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.96810712487736,5.985922171638888,-0.018304080795644908,0.02482156269267401,-0.7374266085610833,0.4621149549608893,0.7543001201349874,0.018304080795644908
HS.540751,HS.540751,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.076636974679244,6.065090088583333,0.017481210051828924,0.02370704657397086,0.7373845576792518,0.46214043669494964,0.7543091804527133,0.017481210051828924
LOC392563,LOC392563,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.025718746669814,6.050521098611111,-0.017096837492818394,0.023187584595453795,-0.7373272288209973,0.46217517776004213,0.7543333524886386,0.017096837492818394
LOC440225,LOC440225,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.962650674226416,5.948350045583335,0.015663244425265194,0.02124442695178269,0.7372872170576876,0.4621994256059748,0.7543403968038175,0.015663244425265194
HS.132394,HS.132394,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.30137305351887,6.316447563861112,-0.02527721656892403,0.034287496651236975,-0.7372138253788825,0.46224390414467087,0.7543804569322644,0.02527721656892403
LOC342979,LOC342979,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.914898910952833,5.896474097583335,0.016401555222549966,0.022250148136025442,0.7371436415739652,0.46228644083126424,0.7544173446466313,0.016401555222549966
HS.543494,HS.543494,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.073420094726413,6.062557626916667,0.018945617421612305,0.02570268483987661,0.7371065528617071,0.46230892028382076,0.7544214986659831,0.018945617421612305
HS.584581,HS.584581,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.078270693301884,6.1007617542777774,-0.016671595675666725,0.022624060710071555,-0.7368966999034364,0.46243612368540354,0.754596539343672,0.016671595675666725
HS.512886,HS.512886,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.1036708803396245,6.117003436944444,-0.020060556436097533,0.027227667693587084,-0.7367710176961791,0.46251231602301157,0.7546642666528761,0.020060556436097533
USP37,USP37,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.102556429509429,7.101346505444444,0.027091171124200224,0.03677056434932652,0.7367624512593705,0.4625175095125895,0.7546642666528761,0.027091171124200224
HS.369401,HS.369401,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.999704875264152,5.975021315055555,0.020869536951267604,0.028331646571802854,0.7366157451659752,0.4626064566802427,0.7547768563338707,0.020869536951267604
HS.557740,HS.557740,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9647217703490565,5.98038354563889,-0.016520313161904675,0.022438967698842214,-0.7362332074998742,0.46283843270460767,0.7550731475943113,0.016520313161904675
HS.518414,HS.518414,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.813179596084907,6.788451219861113,0.03380622907423164,0.04591832993141913,0.7362251441792984,0.46284332311702026,0.7550731475943113,0.03380622907423164
G3BP1,G3BP1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.500962400311323,7.527385553888889,-0.04697950709740454,0.0638119873057075,-0.7362175835762221,0.46284790865720105,0.7550731475943113,0.04697950709740454
IBSP,IBSP,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.220327833981131,6.233150403333333,-0.02199644814391623,0.02987933910674717,-0.7361758593565788,0.462873215046958,0.7550818834770333,0.02199644814391623
HS.526859,HS.526859,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.068058946698111,6.077637008833336,-0.01880131613009834,0.025544213815280815,-0.7360303302367128,0.46296148683102745,0.7551822257299148,0.01880131613009834
TAS2R14,TAS2R14,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.083106818735849,6.0607351664166655,0.019892056736951807,0.027028062380399745,0.7359779053705737,0.46299328785292126,0.7551822257299148,0.019892056736951807
LOC344065,LOC344065,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.240067363896226,6.219274997722224,0.02170341856453529,0.02948931159221759,0.7359757618167985,0.4629945881628498,0.7551822257299148,0.02170341856453529
DERA,DERA,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.403389756877363,10.367179798166667,0.04174996902301531,0.05674299016769082,0.7357731571711837,0.46311750028648735,0.7553501515188071,0.04174996902301531
HS.149771,HS.149771,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.051324115037738,6.031650989833333,0.017676428093518694,0.024028731899365757,0.7356371600277943,0.4632000146185494,0.7554521763953296,0.017676428093518694
HS.464614,HS.464614,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.955441748292454,5.940105852361111,0.02001646926252453,0.027212757216578648,0.7355546188583209,0.46325009933808714,0.7555013039536863,0.02001646926252453
FLJ43879,FLJ43879,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.2381322109717,6.224025090944443,0.01876959149127423,0.02552061196980697,0.735467923476139,0.4633027080555546,0.7555493973596218,0.01876959149127423
KIAA0495,KIAA0495,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.384482591415094,7.41649946986111,-0.03313730233561101,0.0450577778725558,-0.7354402258659671,0.46331951630085355,0.7555493973596218,0.03313730233561101
HS.580446,HS.580446,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.0781072725283,6.056322555722222,0.01674680410144027,0.022772767589661312,0.7353873013240257,0.4633516344199914,0.7555692169528628,0.01674680410144027
HS.547465,HS.547465,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.022295152726416,6.0321514807500005,-0.01631153688595122,0.022182188458665604,-0.7353438961329815,0.46337797650230883,0.7555729520424285,0.01631153688595122
TIGD3,TIGD3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.011847737094342,5.9836828632499985,0.0273842844283701,0.037241430641809355,0.7353177350181317,0.4633938537720448,0.7555729520424285,0.0273842844283701
IL17A,IL17A,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.96879244978302,5.975579312000001,-0.020083926378846335,0.02731603055819303,-0.7352432241595389,0.46343907634529824,0.7556141342135171,0.020083926378846335
