feature_id,gene_symbol,cohort,disease,comparison,model,n_hcm,n_control,mean_expression_hcm,mean_expression_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
PDYN,PDYN,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.273855188301888,6.262365692435897,0.011489495865988852,0.030955140290806954,0.3711660085546761,0.7110632046453378,0.8943772075300346,0.011489495865988852
DUX2,DUX2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.110739472849057,6.123017609615384,-0.012278136766329328,0.03307996251186083,-0.37116537728623483,0.7110636737666123,0.8943772075300346,0.012278136766329328
OR52E5,OR52E5,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.098425351245282,6.0895449302820515,0.008880420963230301,0.023929294225063274,0.37111086017443207,0.7111041880686506,0.8943807914574633,0.008880420963230301
GREM1,GREM1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.151365335669814,6.157654188230771,-0.006288852560959346,0.016951489576235712,-0.3709911469830761,0.7111931556234427,0.8943807914574633,0.006288852560959346
HS.542141,HS.542141,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0961911640377355,6.1052827242564085,-0.009091560218675437,0.02451007067638322,-0.37093161985190226,0.7112373960317031,0.8943807914574633,0.009091560218675437
NKX2-3,NKX2-3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.10118962711321,6.111117014153846,-0.009927387040639918,0.026765881058837985,-0.37089707672305205,0.711263068845368,0.8943807914574633,0.009927387040639918
HS.551244,HS.551244,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.965985623981132,5.976004391384613,-0.010018767403483259,0.027017365264930867,-0.3708269590776062,0.7113151820283561,0.8943807914574633,0.010018767403483259
HS.552483,HS.552483,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.995764856367923,5.986780071051282,0.008984785316640903,0.024230088640039296,0.37081107915527345,0.7113269845720491,0.8943807914574633,0.008984785316640903
FBXL18,FBXL18,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.095758202075474,6.086578728256411,0.009179473819060063,0.024756018755971054,0.3707976597346054,0.7113369584347055,0.8943807914574633,0.009179473819060063
HS.577625,HS.577625,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.096775628273588,6.10473575597436,-0.007960127700774866,0.021469927646450764,-0.37075708087403686,0.7113671186083991,0.8943807914574633,0.007960127700774866
C17ORF73,C17ORF73,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.434094279867927,6.444560426410257,-0.010466146542333715,0.028233544453381616,-0.3706989945812543,0.7114102919476875,0.8943807914574633,0.010466146542333715
REG1B,REG1B,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.9614759023018875,5.950938510076923,0.010537392224961889,0.028425922326540044,0.37069658123717536,0.7114120857150844,0.8943807914574633,0.010537392224961889
HS.242804,HS.242804,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0773278805660365,6.067578220102565,0.009749660463471116,0.026301554432382596,0.37068761424485575,0.7114187506298579,0.8943807914574633,0.009749660463471116
HS.541932,HS.541932,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.069990473009432,6.059975602102564,0.01001487090686809,0.02701853071978998,0.3706667476012159,0.7114342603091512,0.8943807914574633,0.01001487090686809
IGSF9,IGSF9,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.940829541066035,5.950722982410257,-0.009893441344218795,0.026692587172639205,-0.37064377762377054,0.7114513334859169,0.8943807914574633,0.009893441344218795
HS.553069,HS.553069,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.97324570678302,5.985102343333334,-0.011856636550314603,0.031993839910171434,-0.3705912320498034,0.7114903902287923,0.8943807914574633,0.011856636550314603
LOC642965,LOC642965,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0196077832924555,6.028307981512822,-0.008700198220370076,0.02347728381866567,-0.3705794199860957,0.7114991701551532,0.8943807914574633,0.008700198220370076
HS.576740,HS.576740,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.104298377047171,6.094742473692308,0.009555903354861589,0.0257875403183016,0.37056280812015624,0.7115115178478215,0.8943807914574633,0.009555903354861589
MC5R,MC5R,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.966720111443396,5.976794176282051,-0.010074064838656721,0.027186231411855926,-0.3705576063868645,0.711515384340931,0.8943807914574633,0.010074064838656721
HS.575576,HS.575576,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.126327389801885,6.135926679717952,-0.009599289916063236,0.025906240281074147,-0.3705396773871512,0.7115287111781294,0.8943807914574633,0.009599289916063236
HS.159049,HS.159049,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.136688869915096,6.128096018410257,0.008592851504836685,0.023193817690479127,0.3704802555365424,0.7115728807781321,0.8943807914574633,0.008592851504836685
OR9G1,OR9G1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.027903811773586,6.034332100153845,-0.0064282883802630475,0.017351393212354918,-0.3704767854425567,0.7115754602073867,0.8943807914574633,0.0064282883802630475
TTC22,TTC22,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.972901990698114,5.98163548523077,-0.008733494532658481,0.02357385542770332,-0.37047374619915285,0.7115777193746857,0.8943807914574633,0.008733494532658481
PTPN20A,PTPN20A,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,7.485098612490564,7.450801743076923,0.03429686941364246,0.09257863633087565,0.3704620285296231,0.7115864295189895,0.8943807914574633,0.03429686941364246
LOC400456,LOC400456,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.082949314254717,6.088560249435897,-0.0056109351811815256,0.015149529993771777,-0.3703702480201217,0.7116546544247381,0.8944106169080637,0.0056109351811815256
LOC643428,LOC643428,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.957500528367927,5.948608048307692,0.008892480060231134,0.02400994571057464,0.3703665209169816,0.7116574250106358,0.8944106169080637,0.008892480060231134
LOC646706,LOC646706,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.973574457556604,5.9837182896666645,-0.010143832110063894,0.027398332398567808,-0.3702353837635075,0.711754909803026,0.8945034308429741,0.010143832110063894
HS.571860,HS.571860,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.041243577452829,6.031826181589744,0.009417395863085543,0.02543967192700873,0.37018542888862116,0.7117920465314818,0.8945203982410912,0.009417395863085543
LOC642252,LOC642252,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0847188310283,6.089243864128206,-0.004525033099904513,0.012227026960052977,-0.3700844951670007,0.7118670833228584,0.8945849925433955,0.004525033099904513
PMP2,PMP2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.765823546462267,6.743210742051281,0.02261280441098057,0.06111235714448257,0.37002016396649706,0.7119149103058684,0.8945948367618083,0.02261280441098057
OR6Q1,OR6Q1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.010962528094339,6.020640729410257,-0.00967820131591808,0.026158357046088786,-0.3699850605627073,0.7119410083882349,0.8945948367618083,0.00967820131591808
HS.578456,HS.578456,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.972531285311318,5.9619266692307695,0.010604616080551105,0.028662784268376453,0.36997857504901016,0.711945830165114,0.8945948367618083,0.010604616080551105
LOC646769,LOC646769,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.002324588820753,6.01944543202564,-0.017120843204887576,0.04628295466073764,-0.36991681560493334,0.7119917469660659,0.894598184658556,0.017120843204887576
LOC653789,LOC653789,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.955952730867925,5.947770572974359,0.008182157893564274,0.02211923665833529,0.36991140426543406,0.7119957702293602,0.894598184658556,0.008182157893564274
MAMDC4,MAMDC4,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.672081789367924,6.658850713794873,0.013231075573050755,0.035772922598400425,0.3698628630818768,0.7120318603550262,0.8946138299912463,0.013231075573050755
HS.439712,HS.439712,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.160791604509437,6.149543893923076,0.011247710586356069,0.03042613712709882,0.3696726449161493,0.7121732928854475,0.8947575596673497,0.011247710586356069
LOC648859,LOC648859,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.067868365424529,6.059101379179487,0.00876698624503952,0.023717286628707018,0.3696454144306754,0.7121935403323797,0.8947575596673497,0.00876698624503952
HS.519477,HS.519477,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.943445224367927,5.933989539307693,0.009455685060231409,0.02558445943117546,0.3695870567704613,0.7122369333314865,0.8947683097305292,0.009455685060231409
HS.582453,HS.582453,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.037006823028302,6.0453787381025625,-0.008371915074263742,0.022653104751884284,-0.36957031567901816,0.7122493816768463,0.8947683097305292,0.008371915074263742
PLA2G4E,PLA2G4E,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.125735014660378,6.1324217119487185,-0.00668669728834187,0.018098675009262433,-0.36945783516858505,0.7123330219746355,0.8947974496034726,0.00668669728834187
C10ORF118,C10ORF118,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.137340427735852,6.157586152692308,-0.02024572495645946,0.05480298766170495,-0.3694273947514489,0.712355658013317,0.8947974496034726,0.02024572495645946
HS.566109,HS.566109,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0737516990566,6.065514467589744,0.008237231466858869,0.022297369386992765,0.3694261562381472,0.7123565789993838,0.8947974496034726,0.008237231466858869
CHD3,CHD3,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.198961321188681,6.188631404102563,0.01032991708611386,0.02796385534093408,0.36940246472355015,0.712374196618746,0.8947974496034726,0.01032991708611386
LOC284988,LOC284988,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,11.18875894920755,11.152827754846154,0.035931194361392804,0.09728183729128684,0.3693515188637481,0.7124120817953159,0.8947974496034726,0.035931194361392804
WFDC8,WFDC8,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.12140167290566,6.128749467,-0.00734779409434097,0.019893940334286774,-0.3693483528588455,0.7124144361742809,0.8947974496034726,0.00734779409434097
HS.543898,HS.543898,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.072119743716984,6.06204449051282,0.01007525320415914,0.027281007141628053,0.36931382891599057,0.7124401098597299,0.8947999999253755,0.01007525320415914
HS.145237,HS.145237,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.037198676415094,6.028804892153848,0.008393784261246623,0.022732153136902876,0.3692472160774044,0.7124896473416737,0.8948217183637548,0.008393784261246623
USP44,USP44,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.04811550062264,6.040994947794871,0.007120552827769577,0.019285028010770033,0.3692269891333832,0.7125046896076666,0.8948217183637548,0.007120552827769577
GTF3A,GTF3A,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,11.509759171132076,11.487127667692304,0.022631503439765888,0.06131799510053391,0.369084204443743,0.7126108781796746,0.8949080699871608,0.022631503439765888
HS.27151,HS.27151,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.128620821528304,6.137836673410256,-0.009215851881955797,0.024970407467459196,-0.3690709450362659,0.7126207394494284,0.8949080699871608,0.009215851881955797
HS.121749,HS.121749,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.070347418490564,6.05827588923077,0.012071529259794711,0.032716933124436305,0.36896885211953057,0.7126966694902016,0.89497372597804,0.012071529259794711
HS.584264,HS.584264,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.979995482103773,5.970809739384616,0.00918574271915748,0.02489841040355425,0.36892888221676257,0.7127263972761206,0.8949813607389782,0.00918574271915748
HFE,HFE,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.977067197113205,5.970730101948718,0.00633709516448816,0.017181876837834193,0.36882438538576806,0.7128041193241095,0.8950067552076624,0.00633709516448816
HS.551398,HS.551398,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.2063018003962265,6.197505080923078,0.008796719473149,0.023851475211662577,0.3688123856107524,0.7128130446402168,0.8950067552076624,0.008796719473149
CTTNBP2,CTTNBP2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.992864532915095,5.9824308177948735,0.010433715120220732,0.02829050083998513,0.36880630637241896,0.7128175663338097,0.8950067552076624,0.010433715120220732
HS.566871,HS.566871,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.977961259358495,5.986957167128206,-0.008995907769716593,0.0243961845326832,-0.36874240550463583,0.7128650959550498,0.8950367389282691,0.008995907769716593
HS.343482,HS.343482,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.253056637132074,6.261443297589745,-0.008386660457668338,0.022750887706900598,-0.36863003174705006,0.7129486825626964,0.8950915245577159,0.008386660457668338
ZAR1,ZAR1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.971299592877357,5.981911432846154,-0.010611839968796916,0.02879057851609885,-0.36858724331861153,0.7129805106564278,0.8950915245577159,0.010611839968796916
UGT2B10,UGT2B10,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.939183684943397,5.930771153897434,0.008412531045959626,0.022824908016329356,0.36856801525513916,0.7129948135805086,0.8950915245577159,0.008412531045959626
LRTM1,LRTM1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.260043918037738,6.24752816471795,0.012515753319786493,0.03395884013774739,0.36855656050144203,0.7130033343244058,0.8950915245577159,0.012515753319786493
CTRL,CTRL,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.266132957679247,6.255582850641026,0.010550107038218709,0.028634228883380856,0.36844390261691073,0.7130871380528063,0.8951670368431242,0.010550107038218709
LOC646812,LOC646812,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.048414682330189,6.056899567076923,-0.008484884746735172,0.02303507114500995,-0.36834636599649656,0.7131596962311924,0.8952250197686761,0.008484884746735172
LOC389036,LOC389036,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.021319622273585,6.013550321128205,0.007769301145378632,0.021097509778860882,0.3682567860763954,0.7132263376746478,0.8952250197686761,0.007769301145378632
HS.385760,HS.385760,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.212861690952831,6.2224152667692305,-0.009553575816402288,0.02594308203996204,-0.36825138207118996,0.7132303579622736,0.8952250197686761,0.009553575816402288
HS.563751,HS.563751,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.979377814056603,5.987816639589743,-0.008438825533140681,0.022916323877992712,-0.36824516785804196,0.7132349810107422,0.8952250197686761,0.008438825533140681
AMPD1,AMPD1,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0002708768962245,6.010154932076923,-0.009884055180696905,0.02684259195774555,-0.36822283020417546,0.7132515991408575,0.8952250197686761,0.009884055180696905
ZNF643,ZNF643,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.115535131481134,6.108447117307692,0.0070880141734381424,0.01925274902669267,0.3681559533971527,0.7133013530609318,0.8952323629345579,0.0070880141734381424
LOC649747,LOC649747,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.070757443990565,6.080020993487179,-0.009263549496614537,0.025164711969675294,-0.3681166511175477,0.7133305931071745,0.8952323629345579,0.009263549496614537
HS.97406,HS.97406,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.047884397415094,6.0595759162307665,-0.01169151881567515,0.031766864196200444,-0.36804132581249693,0.7133866346949342,0.8952323629345579,0.01169151881567515
C14ORF73,C14ORF73,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.1251906005660395,6.118292973256412,0.006897627309626647,0.018742515271005244,0.36802036492387485,0.713402229751856,0.8952323629345579,0.006897627309626647
HS.540653,HS.540653,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.000274334424529,6.009979285666667,-0.009704951242139506,0.026372573450511656,-0.3679940928158158,0.7134217765664259,0.8952323629345579,0.009704951242139506
HS.541638,HS.541638,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.976833481169811,5.9668105515897425,0.010022929580066842,0.02723835192898719,0.36797121963169843,0.713438794689027,0.8952323629345579,0.010022929580066842
HS.527361,HS.527361,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0378818720000025,6.0452833485641015,-0.007401476564103809,0.020114388289427736,-0.36796925949739556,0.7134402530762392,0.8952323629345579,0.007401476564103809
ZADH2,ZADH2,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,8.87233624307547,8.894032458666667,-0.021696215591196527,0.05896725688624727,-0.36793666073106174,0.7134645075000219,0.8952323629345579,0.021696215591196527
HS.566938,HS.566938,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.974555313896227,5.982559321025641,-0.008004007129416374,0.021754227150602136,-0.367928820178511,0.7134703411412602,0.8952323629345579,0.008004007129416374
RBM46,RBM46,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,5.927350317603773,5.920990731410258,0.006359586193515787,0.017288284187384546,0.36785525530384605,0.7135250767672381,0.8952407636791639,0.006359586193515787
HS.134848,HS.134848,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.076339115179246,6.086256602538462,-0.009917487359218075,0.026962571883344166,-0.3678242343544569,0.713548158216802,0.8952407636791639,0.009917487359218075
LOC642633,LOC642633,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.0632413353207575,6.054138745692307,0.009102589628446234,0.024749210163368847,0.36779313636113203,0.7135712972576274,0.8952407636791639,0.009102589628446234
HS.561746,HS.561746,GSE36961,HCM,HCM_vs_Control,disease_only,106,39,6.054056892103772,6.045459582307692,0.008597309796080616,0.02337542548529256,0.36779265478995893,0.7135716555817169,0.8952407636791639,0.008597309796080616
