dataset,contrast,gene_symbol,log2FC,SE,t_stat,p_value,FDR,mean_DCM,mean_Control,n_DCM,n_Control,abs_log2FC,direction
GSE141910,DCM_vs_Control,NPTX2,-2.5039620545832877,0.12270995103239488,-20.405533809741744,1.9226511335157756e-60,9.366852745994093e-58,8.835951880575482,11.33991393515877,166,166,2.5039620545832877,down_in_DCM
GSE141910,DCM_vs_Control,LAMP5,2.547793407948757,0.12490503053635964,20.397844642511007,2.0611053448490099e-60,9.783908525433261e-58,6.891118418562906,4.3433250106141505,166,166,2.547793407948757,up_in_DCM
GSE141910,DCM_vs_Control,AOX1,-2.5407584915784254,0.1247078707102662,-20.37368192647094,2.5645413125167235e-60,1.1869338329655526e-57,9.5005367920377,12.041295283616128,166,166,2.5407584915784254,down_in_DCM
GSE141910,DCM_vs_Control,C1QTNF2,1.709485953123389,0.08404004697463971,20.341325530663386,3.4365635183724336e-60,1.5517341564787528e-57,9.816342929620715,8.106856976497324,166,166,1.709485953123389,up_in_DCM
GSE141910,DCM_vs_Control,OLFML1,1.2232839282758086,0.06037165076596401,20.262555566319957,7.009340021121363e-60,3.089616947881424e-57,11.521766667932708,10.298482739656901,166,166,1.2232839282758086,up_in_DCM
GSE141910,DCM_vs_Control,SLCO4A1,-2.362767759786929,0.1169982359195517,-20.194900728345807,1.2931788083151367e-59,5.567585878683285e-57,10.229005516571348,12.59177327635828,166,166,2.362767759786929,down_in_DCM
GSE141910,DCM_vs_Control,LPCAT3,-0.774734909347794,0.038391287821409756,-20.17996668806056,1.4804178421081292e-59,6.228858070669953e-57,12.686805407474584,13.461540316822372,166,166,0.774734909347794,down_in_DCM
GSE141910,DCM_vs_Control,ZDHHC3,-0.4209960922261704,0.02103125625804351,-20.01763884481025,6.441900229082589e-59,2.650197754244577e-56,13.532286786835492,13.95328287906166,166,166,0.4209960922261704,down_in_DCM
GSE141910,DCM_vs_Control,ASPN,2.0891542611469216,0.10438677377225393,20.01359162325429,6.6825688332824325e-59,2.689443408925167e-56,14.567166173829495,12.47801191268258,166,166,2.0891542611469216,up_in_DCM
GSE141910,DCM_vs_Control,LINC02137,-2.417810109397701,0.1212560657301237,-19.939704416758456,1.3056078225694864e-58,5.142705876431681e-56,8.110791157358356,10.528601266756057,166,166,2.417810109397701,down_in_DCM
GSE141910,DCM_vs_Control,PRMT2,0.5624299797962946,0.028398591010602686,19.804855092504763,4.43546321695953e-58,1.7107027194910787e-55,13.942439753079972,13.380009773283684,166,166,0.5624299797962946,up_in_DCM
GSE141910,DCM_vs_Control,FKBP5,-2.1300156414778373,0.10828384655190934,-19.670668426585177,1.4989343603564343e-57,5.66321873740381e-55,14.313888439785831,16.443904081263664,166,166,2.1300156414778373,down_in_DCM
GSE141910,DCM_vs_Control,NTM,1.6962485095362547,0.08627172126446948,19.661697769264805,1.626102902614291e-57,6.0208086072196736e-55,9.786282621914841,8.090034112378587,166,166,1.6962485095362547,up_in_DCM
GSE141910,DCM_vs_Control,ARMS2,2.776767105826113,0.14175167734385513,19.588954133433997,3.1475882026754e-57,1.1425745175711702e-54,7.157685567651861,4.380918461825751,166,166,2.776767105826113,up_in_DCM
GSE141910,DCM_vs_Control,AZIN2,1.3692012833727665,0.06994056457318878,19.576640419308827,3.5199763751949713e-57,1.253179281422779e-54,10.625426312091115,9.256225028718353,166,166,1.3692012833727665,up_in_DCM
GSE141910,DCM_vs_Control,PTN,1.5033428496129662,0.07758603922656797,19.376460824645022,2.1693088256877635e-56,7.57743665848256e-54,13.845691638405015,12.342348788792046,166,166,1.5033428496129662,up_in_DCM
GSE141910,DCM_vs_Control,LYVE1,-1.8979599283325364,0.09812108445396779,-19.34303864347259,2.939283933419061e-56,1.0076845085071681e-53,12.612954783570133,14.510914711902677,166,166,1.8979599283325364,down_in_DCM
GSE141910,DCM_vs_Control,MXRA5,2.6236244409300715,0.13574657740417043,19.327370833951267,3.3891364618681593e-56,1.1407833330648224e-53,13.341349605907075,10.717725164977013,166,166,2.6236244409300715,up_in_DCM
GSE141910,DCM_vs_Control,WNK3,-1.8948993169737964,0.0984007211618496,-19.256965747812604,6.427601268949631e-56,2.124896112358295e-53,7.2134729939003615,9.108372310874161,166,166,1.8948993169737964,down_in_DCM
GSE141910,DCM_vs_Control,AQP10,2.291640247286005,0.119036697004648,19.251544313234128,6.752358917703458e-56,2.1930950990077916e-53,7.101259680869273,4.809619433583269,166,166,2.291640247286005,up_in_DCM
GSE141910,DCM_vs_Control,NRK,1.678027469609102,0.0874986866002816,19.177744658897563,1.3209655981819603e-55,4.169216516222924e-53,11.816898502842704,10.1388710332336,166,166,1.678027469609102,up_in_DCM
GSE141910,DCM_vs_Control,PHLDA1,1.550435871928952,0.08084828831782935,19.177102004113014,1.3287083371530953e-55,4.169216516222924e-53,13.94750197344124,12.397066101512282,166,166,1.550435871928952,up_in_DCM
GSE141910,DCM_vs_Control,DMC1,1.4443176800691178,0.0758289402061507,19.04705085080386,4.33675175453971e-55,1.3381047538632274e-52,8.72821279563578,7.283895115566661,166,166,1.4443176800691178,up_in_DCM
GSE141910,DCM_vs_Control,FCER1A,2.7342360088138276,0.1436500522222411,19.03400636836309,4.883195820078767e-55,1.4820099051986591e-52,9.16423675847311,6.430000749659282,166,166,2.7342360088138276,up_in_DCM
GSE141910,DCM_vs_Control,SCARA3,1.428598016306573,0.07519351861004943,18.99895154149156,6.717644730121157e-55,2.0058670465924675e-52,10.944633597272492,9.516035580965923,166,166,1.428598016306573,up_in_DCM
GSE141910,DCM_vs_Control,HTRA1,1.0150249727585345,0.05362761792172525,18.927280608287745,1.289589289288495e-54,3.789550240094906e-52,14.64968858701171,13.634663614253183,166,166,1.0150249727585345,up_in_DCM
GSE141910,DCM_vs_Control,TMTC1,-1.324036652433322,0.0703973478621724,-18.80804735748838,3.817285621041491e-54,1.1042095109740801e-51,13.515276497456341,14.839313149889671,166,166,1.324036652433322,down_in_DCM
GSE141910,DCM_vs_Control,INKA2,-0.9845273429972758,0.05251721949502344,-18.746753016704744,6.669386261182356e-54,1.8995438131272148e-51,12.67950034852232,13.664027691519589,166,166,0.9845273429972758,down_in_DCM
GSE141910,DCM_vs_Control,PPP2R2B,2.071375829748927,0.1107019391057617,18.711287683678147,9.211152294604576e-54,2.5837282186365837e-51,8.421846485056541,6.350470655307616,166,166,2.071375829748927,up_in_DCM
GSE141910,DCM_vs_Control,SLC16A9,1.7827366390863126,0.09597123153550635,18.575739943763836,3.164788394680894e-53,8.744735455332446e-51,11.110078458565836,9.327341819479523,166,166,1.7827366390863126,up_in_DCM
GSE141910,DCM_vs_Control,ILRUN,-0.5793202741798122,0.031203756070001473,-18.565722436753585,3.467082032506857e-53,9.439130833499918e-51,14.98439902375733,15.563719297937146,166,166,0.5793202741798122,down_in_DCM
GSE141910,DCM_vs_Control,SYT17,1.3234083201571898,0.07130303612754005,18.5603361656298,3.6413897918464723e-53,9.770007132819383e-51,8.668967337640813,7.345559017483616,166,166,1.3234083201571898,up_in_DCM
GSE141910,DCM_vs_Control,LCN10,-2.954448726096378,0.15930268283955396,-18.54613289263955,4.1442203674114756e-53,1.0960278808841236e-50,6.9228431909966295,9.877291917093014,166,166,2.954448726096378,down_in_DCM
GSE141910,DCM_vs_Control,LCN6,-2.5197301099972713,0.13634847117145688,-18.480076001943104,7.56345612905167e-53,1.9512065812466008e-50,7.478164684511123,9.997894794508396,166,166,2.5197301099972713,down_in_DCM
GSE141910,DCM_vs_Control,TDRD9,-1.6676213822579982,0.09024065720468354,-18.47971229282501,7.588552576554597e-53,1.9512065812466008e-50,8.848730422138562,10.516351804396558,166,166,1.6676213822579982,down_in_DCM
GSE141910,DCM_vs_Control,CALCOCO2,-0.7111891329862807,0.03864138200739458,-18.404857591537088,1.500584674479411e-52,3.8055238463886764e-50,15.29758892256713,16.008778055553407,166,166,0.7111891329862807,down_in_DCM
GSE141910,DCM_vs_Control,ARHGAP1,0.677156143388923,0.03681964605264974,18.39116384825191,1.6999307377226364e-52,4.252813209116104e-50,14.458472123439792,13.781315980050866,166,166,0.677156143388923,up_in_DCM
GSE141910,DCM_vs_Control,ESR1,1.395783058092225,0.0760713550667915,18.348339619646737,2.51097883713149e-52,6.198100161575369e-50,9.525810150376657,8.130027092284436,166,166,1.395783058092225,up_in_DCM
GSE141910,DCM_vs_Control,KCND3,-1.1147005917403883,0.060837850178747474,-18.3224849080842,3.177802327552764e-52,7.7408755907874105e-50,12.34850419963496,13.463204791375338,166,166,1.1147005917403883,down_in_DCM
GSE141910,DCM_vs_Control,AK5,1.7906534261506404,0.0982303143782571,18.229132600098797,7.437959877481681e-52,1.7882980676859528e-49,7.86791797546078,6.077264549310139,166,166,1.7906534261506404,up_in_DCM
GSE141910,DCM_vs_Control,RTL3,2.1328398720790913,0.11703097612222128,18.224575601690788,7.753237338244153e-52,1.840201062088641e-49,8.01403028401043,5.881190411931338,166,166,2.1328398720790913,up_in_DCM
GSE141910,DCM_vs_Control,GNMT,-2.5514544441438525,0.14023962982302507,-18.19353379186505,1.0287207859834876e-51,2.410722520368646e-49,6.552687907785546,9.104142351929408,166,166,2.5514544441438525,down_in_DCM
GSE141910,DCM_vs_Control,GZMH,2.70518248892689,0.14900177984086976,18.15537030373703,1.45643263229139e-51,3.3703671652013136e-49,7.7883419120321475,5.083159423105257,166,166,2.70518248892689,up_in_DCM
GSE141910,DCM_vs_Control,SLC1A7,2.8595432302596415,0.15779607757014044,18.121763698394677,1.9781331678693558e-51,4.521133251452516e-49,8.35846068167592,5.49891745141628,166,166,2.8595432302596415,up_in_DCM
GSE141910,DCM_vs_Control,ATP1B2,1.3093153727238103,0.07226266066752508,18.118837040167524,2.031584764630159e-51,4.586674237511967e-49,10.661867395224311,9.352552022500506,166,166,1.3093153727238103,up_in_DCM
GSE141910,DCM_vs_Control,UBA7,0.8991303680493496,0.04979951672373471,18.055001879582885,3.634142689651729e-51,8.105889591990659e-49,12.825265043284743,11.9261346752354,166,166,0.8991303680493496,up_in_DCM
GSE141910,DCM_vs_Control,SIGLEC9,-1.6104387553093145,0.08968344964251253,-17.956922506088798,8.88089343153324e-51,1.9427769373714033e-48,7.469568144587482,9.080006899896798,166,166,1.6104387553093145,down_in_DCM
GSE141910,DCM_vs_Control,CYP4B1,-2.520794790757722,0.14038388279936836,-17.956440158877438,8.920004303817278e-51,1.9427769373714033e-48,11.177442489301393,13.698237280059105,166,166,2.520794790757722,down_in_DCM
GSE141910,DCM_vs_Control,DNAAF3-AS1,2.178948088719336,0.12141191094926133,17.94674074135881,9.744077228580025e-51,2.0975825782872328e-48,11.196983274139889,9.018035185420553,166,166,2.178948088719336,up_in_DCM
GSE141910,DCM_vs_Control,MELTF-AS1,1.7209845906992034,0.09649317107260685,17.83529934366276,2.6893401090698235e-50,5.722730280368925e-48,8.27988443232824,6.5588998416290405,166,166,1.7209845906992034,up_in_DCM
GSE141910,DCM_vs_Control,ADGRD1,-1.0547338659241605,0.05946730617643251,-17.736365302892466,6.622762217387882e-50,1.3932636014829757e-47,12.725684451620323,13.78041831754448,166,166,1.0547338659241605,down_in_DCM
GSE141910,DCM_vs_Control,LSP1,1.7725087293072255,0.10007168723719675,17.712389770204474,8.2391712179233255e-50,1.7138401882855563e-47,12.830845744129213,11.05833701482199,166,166,1.7725087293072255,up_in_DCM
GSE141910,DCM_vs_Control,LINC00900,1.444843663271755,0.08222593974221797,17.571628464221938,2.969364530763279e-49,6.107982839780064e-47,8.470210854954452,7.0253671916827045,166,166,1.444843663271755,up_in_DCM
GSE141910,DCM_vs_Control,ZNF22-AS1,0.7851362316313599,0.044719300579115766,17.556988178791514,3.3928663369406288e-49,6.902432362173831e-47,9.103414235393123,8.318278003761765,166,166,0.7851362316313599,up_in_DCM
GSE141910,DCM_vs_Control,IL18R1,-1.5861768559746485,0.09046657464567442,-17.533291850466785,4.210021747635943e-49,8.471753544998284e-47,9.816471106683807,11.402647962658454,166,166,1.5861768559746485,down_in_DCM
GSE141910,DCM_vs_Control,CRISPLD1,2.448477559986726,0.13988851764077054,17.50306316258452,5.5441077209132885e-49,1.0953464110099408e-46,10.001380655434142,7.5529030954474194,166,166,2.448477559986726,up_in_DCM
GSE141910,DCM_vs_Control,KIAA1755,1.5692985766257688,0.08966028647515825,17.502716512740196,5.561635749739883e-49,1.0953464110099408e-46,11.28358620103,9.714287624404227,166,166,1.5692985766257688,up_in_DCM
GSE141910,DCM_vs_Control,BCL2L1,-0.6861316220889337,0.03920609887421619,-17.500634895867357,5.668062239179848e-49,1.1045561708835424e-46,13.534199471498974,14.220331093587898,166,166,0.6861316220889337,down_in_DCM
GSE141910,DCM_vs_Control,POM121L9P,-1.4747255590307553,0.08429058434679745,-17.49573301050186,5.926792695110296e-49,1.142944928797676e-46,7.8996364507585515,9.374362009789303,166,166,1.4747255590307553,down_in_DCM
GSE141910,DCM_vs_Control,CYP4Z1,-2.2238005718097296,0.12727413200726545,-17.472525930742815,7.321376621271417e-49,1.3973262411298736e-46,5.8267681278779735,8.050568699687705,166,166,2.2238005718097296,down_in_DCM
GSE141910,DCM_vs_Control,CHDH,-1.491724340405681,0.08570396329459135,-17.40554675725039,1.3472272925158139e-48,2.545022333300537e-46,9.150468871292704,10.642193211698388,166,166,1.491724340405681,down_in_DCM
GSE141910,DCM_vs_Control,GLT8D2,0.9463245955813706,0.05441312300045054,17.391477338537157,1.5313321804661504e-48,2.8635911774717014e-46,11.972544861320445,11.026220265739077,166,166,0.9463245955813706,up_in_DCM
GSE141910,DCM_vs_Control,MLX,-0.5194770426960407,0.029887874645406824,-17.380862602616478,1.686698682595635e-48,3.1225852710892992e-46,13.940456362482017,14.459933405178061,166,166,0.5194770426960407,down_in_DCM
GSE141910,DCM_vs_Control,LRRC17,1.5562624299348862,0.08973830974407201,17.342230251196487,2.3975749998672592e-48,4.39468375965768e-46,11.262333203492135,9.706070773557254,166,166,1.5562624299348862,up_in_DCM
GSE141910,DCM_vs_Control,TIMP2,0.6813450654476769,0.039292982405099604,17.34012090055168,2.4440564261912793e-48,4.435962413537172e-46,15.471653960471905,14.790308895024237,166,166,0.6813450654476769,up_in_DCM
GSE141910,DCM_vs_Control,CYP11A1,1.650276702373283,0.09576375207434024,17.23279076505057,6.49186967142619e-48,1.1627316130994036e-45,8.889227001082228,7.23895029870894,166,166,1.650276702373283,up_in_DCM
GSE141910,DCM_vs_Control,SOCS2-AS1,1.0286972076957666,0.05969651074704396,17.232116162613497,6.531847229640683e-48,1.1627316130994036e-45,10.04033518394577,9.011637976250006,166,166,1.0286972076957666,up_in_DCM
GSE141910,DCM_vs_Control,NID1,-1.0684534311372769,0.06229853432604675,-17.15053881597598,1.3721981003968755e-47,2.4193812792997483e-45,14.10854383252819,15.17699726366546,166,166,1.0684534311372769,down_in_DCM
GSE141910,DCM_vs_Control,BOC,1.0544960888800605,0.061573824495852664,17.12572018246303,1.7198122012517253e-47,2.978971437764854e-45,11.458021107006884,10.403525018126821,166,166,1.0544960888800605,up_in_DCM
GSE141910,DCM_vs_Control,TUBA3C,-2.59640540851424,0.15160964157034645,-17.125595586277505,1.7217627820495837e-47,2.978971437764854e-45,4.599808769376914,7.19621417789115,166,166,2.59640540851424,down_in_DCM
GSE141910,DCM_vs_Control,SCN2B,1.3994881855764119,0.08178854047829433,17.111054646436916,1.965280320367387e-47,3.368818015829763e-45,13.238624928746816,11.839136743170398,166,166,1.3994881855764119,up_in_DCM
GSE141910,DCM_vs_Control,SAMHD1,-0.9953954930393625,0.05841226326824693,-17.040865005832813,3.7213991702535125e-47,6.320574572376447e-45,13.469721323861682,14.465116816901045,166,166,0.9953954930393625,down_in_DCM
GSE141910,DCM_vs_Control,PTP4A2,-0.5190179117512193,0.030472585165893278,-17.032290136385765,4.023246192635385e-47,6.771123342205353e-45,15.174430084006433,15.693447995757662,166,166,0.5190179117512193,down_in_DCM
GSE141910,DCM_vs_Control,ACE,1.9596285588834634,0.11542761779212021,16.97712034924487,6.644632008741813e-47,1.1082168682688035e-44,9.888229652273823,7.928601093390357,166,166,1.9596285588834634,up_in_DCM
GSE141910,DCM_vs_Control,PROM1,1.5572175740128609,0.09196617697898299,16.93250306978327,9.96911302802075e-47,1.64784097756918e-44,11.642204791040042,10.084987217027184,166,166,1.5572175740128609,up_in_DCM
GSE141910,DCM_vs_Control,RASL11B,1.5379332416970004,0.09105279456441823,16.89056606174718,1.4595917413028685e-46,2.3912762749327435e-44,12.182178798429417,10.644245556732416,166,166,1.5379332416970004,up_in_DCM
GSE141910,DCM_vs_Control,PRRT2,1.4521811813548045,0.0860606939116002,16.873919037260556,1.6980458518186719e-46,2.757537092519217e-44,9.883511814301187,8.431330632946379,166,166,1.4521811813548045,up_in_DCM
GSE141910,DCM_vs_Control,AQP3,-1.6477343938827689,0.09771295008977844,-16.86300937970693,1.8750613816513427e-46,3.01852272682707e-44,10.326618052172902,11.974352446055674,166,166,1.6477343938827689,down_in_DCM
GSE141910,DCM_vs_Control,PCNT,-0.9997893557708757,0.05943073951637517,-16.822764850425596,2.703118763339914e-46,4.3140377298027436e-44,13.134546837788053,14.13433619355894,166,166,0.9997893557708757,down_in_DCM
GSE141910,DCM_vs_Control,CD38,-1.4335400161574587,0.08529577030270936,-16.806695233185827,3.128141165659751e-46,4.949681829047775e-44,10.229246604921924,11.662786621079379,166,166,1.4335400161574587,down_in_DCM
GSE141910,DCM_vs_Control,APLNR,1.821600723741061,0.10865142485654822,16.765548414538593,4.5463085561154234e-46,7.132695788081765e-44,12.770252592788989,10.948651869047925,166,166,1.821600723741061,up_in_DCM
GSE141910,DCM_vs_Control,BCL2L13,-0.6467622023331927,0.038591715464535103,-16.759094394949926,4.8208651631379365e-46,7.499888803796018e-44,14.066434181254758,14.713196383587961,166,166,0.6467622023331927,down_in_DCM
GSE141910,DCM_vs_Control,IL17D,1.5296959626052504,0.09143643971840223,16.72960985047396,6.30166033827968e-46,9.721886486880977e-44,9.572803986823006,8.043108024217757,166,166,1.5296959626052504,up_in_DCM
GSE141910,DCM_vs_Control,ADGRA2,0.7800836722550542,0.04666211513731063,16.717709215699607,7.021082714756363e-46,1.0742256553577236e-43,12.77699626356178,11.99691259130673,166,166,0.7800836722550542,up_in_DCM
GSE141910,DCM_vs_Control,CHPT1,-0.699918712557067,0.04188092372861393,-16.71211258597116,7.387243813850945e-46,1.1209839731624799e-43,14.372586217653396,15.072504930210455,166,166,0.699918712557067,down_in_DCM
GSE141910,DCM_vs_Control,PLIN2,-1.233506164597495,0.07390371678175922,-16.690718928793398,8.971680818737822e-46,1.3503473739617342e-43,13.92279492574459,15.15630109034209,166,166,1.233506164597495,down_in_DCM
GSE141910,DCM_vs_Control,CHAC2,-1.4044171892592794,0.08416815538887448,-16.68584968710052,9.377353891789795e-46,1.4000238112798749e-43,8.338719016107989,9.743136205367264,166,166,1.4044171892592794,down_in_DCM
GSE141910,DCM_vs_Control,AIF1L,-0.8918524016814189,0.053456035493653666,-16.68384857659899,9.549342382335766e-46,1.4142958041934564e-43,13.183437579189274,14.07528998087068,166,166,0.8918524016814189,down_in_DCM
GSE141910,DCM_vs_Control,LINC00670,1.6939771339558867,0.10155470237630047,16.680440140319934,9.849575063569118e-46,1.447183993268691e-43,8.238367777084543,6.544390643128657,166,166,1.6939771339558867,up_in_DCM
GSE141910,DCM_vs_Control,SULT1B1,-2.030982677923805,0.12186344889471891,-16.666052834910534,1.1224410442834854e-45,1.6362008703008003e-43,7.444799847704233,9.47578252562805,166,166,2.030982677923805,down_in_DCM
GSE141910,DCM_vs_Control,DPYSL3,0.9762082491911785,0.05858454478061365,16.66323862115624,1.151497074466167e-45,1.6654426046556366e-43,14.29210721156329,13.315898962372108,166,166,0.9762082491911785,up_in_DCM
GSE141910,DCM_vs_Control,ISLR,1.825781824148133,0.10958421666438942,16.660992611187233,1.1752250188113534e-45,1.6865845560662468e-43,12.809959713452608,10.984177889304476,166,166,1.825781824148133,up_in_DCM
GSE141910,DCM_vs_Control,NT5E,1.226575827565418,0.07364807020301113,16.654554887648214,1.245978858902257e-45,1.7644655982827177e-43,11.56419502548958,10.337619197924168,166,166,1.226575827565418,up_in_DCM
GSE141910,DCM_vs_Control,USP51,0.7958416708528775,0.04778752907970026,16.65375226924935,1.2550934235575967e-45,1.7644655982827177e-43,9.814103609303272,9.018261938450399,166,166,0.7958416708528775,up_in_DCM
GSE141910,DCM_vs_Control,ODAD2,1.931356424468689,0.11597307366027086,16.65349001722904,1.258085988080369e-45,1.7644655982827177e-43,7.203104757632955,5.271748333164268,166,166,1.931356424468689,up_in_DCM
GSE141910,DCM_vs_Control,SLC31A2,-0.891060846468168,0.053605135839809075,-16.62267677356457,1.6642659159989894e-45,2.3165830754052096e-43,11.31120301835565,12.202263864823811,166,166,0.891060846468168,down_in_DCM
GSE141910,DCM_vs_Control,OGN,1.862707587089425,0.11220272542209572,16.601268641934503,2.021320420510568e-45,2.7925899212621005e-43,13.842322571936924,11.979614984847496,166,166,1.862707587089425,up_in_DCM
GSE141910,DCM_vs_Control,ADAMTS9,-1.2193284083522333,0.07345671871348844,-16.599276821880895,2.0582042526744003e-45,2.8224840985008274e-43,12.342466964070631,13.561795372422864,166,166,1.2193284083522333,down_in_DCM
GSE141910,DCM_vs_Control,MEF2C-AS1,0.947752005919142,0.05710453590159263,16.596790271658776,2.105194765044093e-45,2.8656963739162717e-43,8.373936301523507,7.426184295604363,166,166,0.947752005919142,up_in_DCM
GSE141910,DCM_vs_Control,PPEF1,-2.4123393568615867,0.145426198511447,-16.58806584751442,2.2787118646880858e-45,3.0717904658374806e-43,4.497588104982988,6.909927461844578,166,166,2.4123393568615867,down_in_DCM
GSE141910,DCM_vs_Control,LINC02593,2.2981568135637316,0.13854724167012814,16.58753206386809,2.2897806097638e-45,3.0717904658374806e-43,8.12891297663095,5.83075616306722,166,166,2.2981568135637316,up_in_DCM
GSE141910,DCM_vs_Control,UNC80,2.5976587553128,0.15693212444545546,16.552753392538584,3.1397685982583255e-45,4.181765184140747e-43,7.784075410693473,5.186416655380675,166,166,2.5976587553128,up_in_DCM
GSE141910,DCM_vs_Control,OXER1,1.740833622958526,0.1052659100679253,16.53748703483599,3.606389386279336e-45,4.768934764870667e-43,7.886687706006799,6.145854083048272,166,166,1.740833622958526,up_in_DCM
GSE141910,DCM_vs_Control,CTSK,1.1297149188086322,0.06836925902822505,16.52372623114504,4.086100788205108e-45,5.364963396598664e-43,12.532773614415449,11.403058695606816,166,166,1.1297149188086322,up_in_DCM
GSE141910,DCM_vs_Control,KCNIP1,2.152892477593772,0.13050879318178957,16.496148842591353,5.247952981492208e-45,6.84192630608206e-43,6.592081054312525,4.439188576718754,166,166,2.152892477593772,up_in_DCM
GSE141910,DCM_vs_Control,LINC00377,2.223171370026309,0.13485786935498636,16.485292112796586,5.791235842369003e-45,7.497423017466947e-43,7.901388887351977,5.678217517325666,166,166,2.223171370026309,up_in_DCM
GSE141910,DCM_vs_Control,VGLL4,0.3714997636220314,0.02257427237668711,16.45677687515131,7.501091308330472e-45,9.60035804705692e-43,13.169746814414827,12.79824705079279,166,166,0.3714997636220314,up_in_DCM
GSE141910,DCM_vs_Control,AMD1,-0.9278353787060754,0.0563810563716911,-16.45650930321946,7.519321108535913e-45,9.60035804705692e-43,14.015237314973568,14.943072693679643,166,166,0.9278353787060754,down_in_DCM
GSE141910,DCM_vs_Control,CCDC69,-0.6454639789662542,0.03927830471458755,-16.43309159232974,9.298943326560238e-45,1.1791187520863678e-42,14.866944608933286,15.512408587899541,166,166,0.6454639789662542,down_in_DCM
GSE141910,DCM_vs_Control,PRKAG3,2.028015262089666,0.12357914575029699,16.41065933719478,1.1397114365852573e-44,1.4353386275852294e-42,6.271252776087711,4.243237513998047,166,166,2.028015262089666,up_in_DCM
GSE141910,DCM_vs_Control,C8orf88,-0.8834490525829475,0.05386953547892884,-16.399789690566575,1.2577857995038605e-44,1.5733370612307412e-42,12.210502440665895,13.09395149324885,166,166,0.8834490525829475,down_in_DCM
GSE141910,DCM_vs_Control,PATZ1,0.4828435945156322,0.029471584289231176,16.38336065604935,1.459855501693334e-44,1.8138459666341404e-42,12.006581420135452,11.52373782561982,166,166,0.4828435945156322,up_in_DCM
GSE141910,DCM_vs_Control,CFAP251,1.1708362665526169,0.0714693418008987,16.382356924656804,1.4732033902754555e-44,1.818227624277967e-42,9.77632214019579,8.605485873643177,166,166,1.1708362665526169,up_in_DCM
GSE141910,DCM_vs_Control,OASL,1.8269243365831351,0.11154113899216021,16.37892846612892,1.5197225160281566e-44,1.8632200622006135e-42,8.42385614484419,6.596931808261058,166,166,1.8269243365831351,up_in_DCM
GSE141910,DCM_vs_Control,SLC36A4,-0.9491876053880683,0.05806392461942118,-16.347286402176557,2.0247005985342271e-44,2.466005406622641e-42,10.820701040303977,11.76988864569204,166,166,0.9491876053880683,down_in_DCM
GSE141910,DCM_vs_Control,TSPAN9,0.8883697408405657,0.05446103477767432,16.31202463315557,2.787294010017267e-44,3.372625752120893e-42,15.724219241027265,14.835849500186693,166,166,0.8883697408405657,up_in_DCM
GSE141910,DCM_vs_Control,COL9A1,1.949547908900602,0.11953037936540185,16.31006208840746,2.8373195129437064e-44,3.410863385917327e-42,8.928150828552129,6.978602919651527,166,166,1.949547908900602,up_in_DCM
GSE141910,DCM_vs_Control,CRHBP,1.4810881934570248,0.09087120785719034,16.298762043359712,3.1433194375521627e-44,3.7543401772518184e-42,9.694081729598631,8.212993536141619,166,166,1.4810881934570248,up_in_DCM
GSE141910,DCM_vs_Control,DUOX1,1.1213013604005413,0.06904982603233893,16.239017892317193,5.40140543927427e-44,6.410014031877215e-42,8.924963883746049,7.8036625233454995,166,166,1.1213013604005413,up_in_DCM
GSE141910,DCM_vs_Control,CD83,1.3600578961750673,0.08381189975700118,16.22750349435261,5.995294169665529e-44,7.069482863886494e-42,9.963235295251803,8.603177399076737,166,166,1.3600578961750673,up_in_DCM
GSE141910,DCM_vs_Control,SCIRT,1.4280565681986812,0.08803537612153278,16.221394524710725,6.336435823708417e-44,7.424458000273033e-42,9.57126895458414,8.143212386385462,166,166,1.4280565681986812,up_in_DCM
GSE141910,DCM_vs_Control,CPM,-1.4887043497501544,0.09182889187505579,-16.21172072702037,6.916760682385883e-44,8.053458522830808e-42,11.194567923668108,12.683272273418268,166,166,1.4887043497501544,down_in_DCM
GSE141910,DCM_vs_Control,EDNRB,-1.4210825264923654,0.08770983963649266,-16.202087843073745,7.547395523945031e-44,8.732808333424648e-42,12.817693672381191,14.238776198873556,166,166,1.4210825264923654,down_in_DCM
GSE141910,DCM_vs_Control,PODXL2,1.1913651878594127,0.07363177147892618,16.180042445405352,9.215341610853744e-44,1.0596498089548782e-41,9.079938783913216,7.888573596053799,166,166,1.1913651878594127,up_in_DCM
GSE141910,DCM_vs_Control,STEAP3,-0.9376101020910417,0.05795397109508691,-16.178530726611903,9.342373695122066e-44,1.067625705048116e-41,10.894684749625313,11.832294851716359,166,166,0.9376101020910417,down_in_DCM
GSE141910,DCM_vs_Control,NFIA-AS2,1.9336724529434313,0.11957025742214429,16.171851550980413,9.924911087692257e-44,1.1272385212665444e-41,7.84241752814418,5.908745075200749,166,166,1.9336724529434313,up_in_DCM
GSE141910,DCM_vs_Control,COL14A1,1.638022503990182,0.10140576301929657,16.15315003032403,1.1756389805568436e-43,1.327110027259076e-41,13.808837333710713,12.17081482972052,166,166,1.638022503990182,up_in_DCM
GSE141910,DCM_vs_Control,ITGAL,1.6690212957554529,0.10333684579840052,16.151269983714624,1.1958235759175662e-43,1.3417140521795092e-41,9.72984655256321,8.060825256807759,166,166,1.6690212957554529,up_in_DCM
