feature_id,gene_symbol,cohort,disease,comparison,model,model_formula,normalization,transformation,n_samples,n_hcm,n_control,mean_log2CPM_hcm,mean_log2CPM_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
ALDOC,ALDOC,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,7.70049725572456,7.5388354988567166,0.16166175686784046,0.12995087908226508,1.2440220336293446,0.2159569959038287,0.29218905849140747,0.16166175686784046
AGO4,AGO4,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.405307586323124,5.298885109087236,0.10642247723588572,0.08555646418237908,1.243885874117319,0.21600693086295641,0.2922125193250825,0.10642247723588572
POLDIP2,POLDIP2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,7.158071897400258,7.237733018783252,-0.07966112138299364,0.06404275476714594,-1.243874059956271,0.216011263969679,0.2922125193250825,0.07966112138299364
PRDX2,PRDX2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,7.743023567435305,7.90830917071506,-0.16528560327975517,0.13288919941734872,-1.2437850781286073,0.2160439020736165,0.29223142710508815,0.16528560327975517
GNPDA2,GNPDA2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.597072464055376,3.7111159350628107,-0.1140434710074355,0.09169432870097215,-1.2437352737413783,0.21606217165149985,0.29223142710508815,0.1140434710074355
DNAJC12,DNAJC12,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.338299154824159,2.4691745353226717,-0.13087538049851366,0.10525541793974143,-1.2434075419608293,0.2161824205096762,0.2923675716480612,0.13087538049851366
TCF15,TCF15,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.5751421616397763,2.7408918310127883,-0.1657496693730135,0.13330784058908726,-1.2433602452831418,0.21619977827608117,0.2923675716480612,0.1657496693730135
BUB3,BUB3,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.730095528392525,4.805152712049202,-0.07505718365667935,0.060383927748920034,-1.242999361829717,0.2163322550888816,0.2925217249689542,0.07505718365667935
GUCY1A3,GUCY1A3,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.157798438681963,5.006066951377703,0.15173148730425923,0.1221261465756123,1.2424160718959334,0.21654650026747715,0.29278640864870514,0.15173148730425923
YTHDF3,YTHDF3,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.5748946357858955,5.44125873019307,0.133635905592826,0.10757669855665732,1.2422383972161417,0.21661179174478418,0.292849668217406,0.133635905592826
CNOT8,CNOT8,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.621114364925159,4.70610712347885,-0.08499275855368982,0.068476330918595,-1.2411990743886328,0.21699400713224773,0.2933413476445676,0.08499275855368982
CALU,CALU,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,8.435990543976589,8.600067472859063,-0.16407692888247505,0.13225628954548735,-1.2405983068657278,0.21721516593061013,0.29361523881259277,0.16407692888247505
CMAS,CMAS,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.882257434933382,4.793370133590228,0.08888730134315403,0.07165624883080943,1.240468246573018,0.2172630662608991,0.29365490534161665,0.08888730134315403
RP11-958N24.2,RP11-958N24.2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,0.757546818828705,0.9004351807979297,-0.14288836196922483,0.11519736754781643,-1.2403787083929183,0.2172960470414366,0.29367440140715423,0.14288836196922483
STAP2,STAP2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.0748666907440112,1.2038279015488846,-0.1289612108048742,0.10399157266831113,-1.2401121311647587,0.21739426054358948,0.29378204827622295,0.1289612108048742
GS1-124K5.11,GS1-124K5.11,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.636210572694443,2.7519509395879984,-0.11574036689355516,0.09342899094235971,-1.2388057039485771,0.21787604743871838,0.29439744826812814,0.11574036689355516
FRMD6,FRMD6,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.2923927778377706,3.13561126897712,0.15678150886065123,0.12656158518345814,1.2387764315166219,0.2178868514826605,0.29439744826812814,0.15678150886065123
SIPA1L1,SIPA1L1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.6049256745873284,3.4989535988062275,0.10597207578110246,0.08555649058762602,1.2386211151632853,0.21794418309461472,0.29443341001374157,0.10597207578110246
RARRES2,RARRES2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.7160087742913428,1.910697361237573,-0.19468858694623098,0.15718787577678525,-1.2385725424694882,0.21796211488905465,0.29443341001374157,0.19468858694623098
DCHS1,DCHS1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.473312942852897,4.676098900283243,-0.20278595743034755,0.16372810492452905,-1.2385531337079991,0.21796928040698826,0.29443341001374157,0.20278595743034755
ZFYVE19,ZFYVE19,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.675394704401691,3.792644267062187,-0.1172495626604968,0.09469142182370802,-1.2382279239484486,0.21808937006291584,0.2945651883284099,0.1172495626604968
YAP1,YAP1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.97939000930017,5.844482203867712,0.1349078054324544,0.10895582039095027,1.2381881477133063,0.218104061470511,0.2945651883284099,0.1349078054324544
MRPL54,MRPL54,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.388946294958144,4.558068199262657,-0.16912190430451446,0.1366432045971118,-1.2376898273365666,0.2182881778395172,0.2947863264984725,0.16912190430451446
AASDH,AASDH,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.9691153447884266,2.8528645551380665,0.11625078965035862,0.0939290889826959,1.2376441729545034,0.2183050515962402,0.2947863264984725,0.11625078965035862
TPI1,TPI1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,8.864330907421742,8.965927529594124,-0.10159662217237875,0.08210443151130625,-1.2374072909619782,0.21839261788700162,0.2948782428822978,0.10159662217237875
CTC-534A2.2,CTC-534A2.2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.5367796499807032,1.612851907690202,-0.0760722577094991,0.06147952476924961,-1.2373592345585012,0.21841038563542872,0.2948782428822978,0.0760722577094991
MAU2,MAU2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.623840559087636,5.480587392520068,0.14325316656756648,0.11581978471345444,1.2368626562550085,0.21859404562208823,0.2951010292600161,0.14325316656756648
FOXC2,FOXC2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,0.9476901721889753,1.040832281251335,-0.09314210906236034,0.07530979350107457,-1.2367861433723268,0.2186223539763735,0.2951140714798778,0.09314210906236034
FTSJ2,FTSJ2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.164753192680658,4.099946690790854,0.06480650188980341,0.05240831933706521,1.2365689781616356,0.2187027156238524,0.2951973712122037,0.06480650188980341
RNF213,RNF213,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,6.029643063097814,6.165683901938331,-0.13604083884051832,0.11009198743322912,-1.235701543884174,0.21902392267640025,0.29560571382199474,0.13604083884051832
DHRS13,DHRS13,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.2706058020678348,1.3590730138043248,-0.08846721173649014,0.07160452175117728,-1.2354975575971305,0.21909950769458977,0.29568251119421657,0.08846721173649014
PLCXD2,PLCXD2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,0.9864004423002339,1.1250868162304288,-0.13868637393019473,0.11227292517468204,-1.23526107219899,0.21918715866526506,0.2957755775099322,0.13868637393019473
AL592183.1,AL592183.1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.6728776969959327,2.4662032068518,0.20667449014413242,0.16734381029483453,1.2350291879932886,0.21927312900601553,0.2958518965694282,0.20667449014413242
ZNF776,ZNF776,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.944584119120256,3.8380211863513427,0.10656293276890949,0.08628523883397608,1.2350076816029947,0.21928110367492687,0.2958518965694282,0.10656293276890949
RP11-274B21.2,RP11-274B21.2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.694389361097066,2.8793740239027428,-0.1849846628056761,0.14988037949784874,-1.2342153350921508,0.21957505644686315,0.2962232412691208,0.1849846628056761
YTHDC2,YTHDC2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.57047295297347,4.708403435743615,-0.13793048277014575,0.1117760294771855,-1.2339898224627723,0.21965877175921653,0.2963109207178112,0.13793048277014575
SPTY2D1-AS1,SPTY2D1-AS1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.8461936799504985,1.9359517619582711,-0.08975808200777247,0.07274443654085982,-1.2338824283470289,0.2196986470016226,0.2963394517555339,0.08975808200777247
CFH,CFH,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.651627657951395,5.398847820179446,0.2527798377719488,0.2049605582114729,1.2333096668830166,0.2199114011647067,0.29660114494909223,0.2527798377719488
IDE,IDE,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.278194812459978,5.141790243780811,0.13640456867916528,0.11066389085295898,1.2326023206649077,0.2201743538654398,0.29693049205576905,0.13640456867916528
PRX,PRX,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.2802109229214125,2.4331910601087863,-0.1529801371873734,0.12412646338774518,-1.232453845957855,0.22022957765023385,0.2969535500595928,0.1529801371873734
IL17RD,IL17RD,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.169957376969561,3.3387752663223575,-0.1688178893527983,0.13697720904179453,-1.232452395064412,0.22023011734618414,0.2969535500595928,0.1688178893527983
PBX2,PBX2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.624387719526297,5.699653608344039,-0.07526588881774732,0.06107236496891449,-1.2324050142164507,0.22024774236064074,0.2969535500595928,0.07526588881774732
RP11-574K11.29,RP11-574K11.29,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.2143644466218138,1.1409498505282474,0.07341459609356638,0.05959399699487523,1.2319126052222953,0.22043097230408124,0.2971752762317395,0.07341459609356638
ITM2B,ITM2B,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,7.966502763372465,7.859442034663071,0.10706072870939054,0.0869244266743869,1.2316529749506762,0.22052762770127582,0.29728025860309976,0.10706072870939054
OBFC1,OBFC1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.831757527552168,4.752519806528898,0.0792377210232692,0.06435489271209902,1.2312617997477004,0.2206733128897433,0.2974513116253366,0.0792377210232692
ARL5B,ARL5B,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.1632113115277662,3.3138566708579758,-0.1506453593302104,0.1224174127713341,-1.2305876747420226,0.22092454092497854,0.29776458735127836,0.1506453593302104
WDR75,WDR75,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.29089427881471,4.417780364267484,-0.12688608545277447,0.10311841925720765,-1.230489047124387,0.22096131415956072,0.2977887897376486,0.12688608545277447
MPHOSPH10,MPHOSPH10,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.444241740255377,4.313687135470652,0.1305546047847238,0.106208613051164,1.2292280356003857,0.22143187307468784,0.29839754966621335,0.1305546047847238
PLD1,PLD1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.484780457269929,5.350653358537709,0.13412709873221895,0.1091250322415506,1.2291139436763303,0.22147448345403126,0.29842947826936966,0.13412709873221895
NBN,NBN,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.567076031224397,4.429419144930607,0.13765688629378792,0.1120014327330587,1.2290636194081175,0.22149328015619968,0.29842947826936966,0.13765688629378792
AC009948.5,AC009948.5,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.1003473129350367,2.1920264589803833,-0.09167914604534738,0.07459984057632628,-1.228945602793166,0.2215373652816693,0.29846346666788953,0.09167914604534738
CASP2,CASP2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.032526607067419,4.135239278927279,-0.10271267185985977,0.08358916036707373,-1.2287798012183277,0.2215993112427185,0.29852151002104726,0.10271267185985977
DUS2,DUS2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.921821793080347,2.995389053703578,-0.07356726062323027,0.05989606571645492,-1.228248629409052,0.22179784964739835,0.29876353464292504,0.07356726062323027
APC,APC,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.56545419673231,4.402724655655696,0.16272954107661464,0.13250254958663685,1.2281238480638734,0.2218445084285786,0.2988009523736753,0.16272954107661464
CLEC3B,CLEC3B,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.74146766813214,3.973775808822594,-0.23230814069045513,0.18917777408974903,-1.2279885510242041,0.221895107329636,0.2988436702066904,0.23230814069045513
FRAT1,FRAT1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.930406663238708,1.8556712163992466,0.07473544683945998,0.06087197426327397,1.227748035840367,0.22198507678127768,0.2989393996886063,0.07473544683945998
DPYSL2,DPYSL2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,6.342162695248776,6.440244006526488,-0.09808131127771458,0.07990769519668466,-1.2274326150478676,0.2221031062564309,0.29907289709982776,0.09808131127771458
TASP1,TASP1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.646793851358155,2.740168190687615,-0.09337433932946237,0.07608917976879716,-1.2271697449386036,0.22220150619898976,0.299179941901073,0.09337433932946237
DBR1,DBR1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.151190496086959,3.073505513236809,0.07768498285015035,0.06333464796475598,1.2265795318445591,0.2224225553400132,0.2994520936461973,0.07768498285015035
DDX12P,DDX12P,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.0818151110989533,1.2109769621434223,-0.1291618510444689,0.10532694494932457,-1.2262944786503767,0.22252937176938747,0.29957041830744524,0.1291618510444689
MMP24-AS1,MMP24-AS1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.004860157257256,4.145909511837933,-0.14104935458067747,0.11504301708429203,-1.2260575057530922,0.22261819963900578,0.2996645085895131,0.14104935458067747
KCNQ4,KCNQ4,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.8080273070906188,1.6578092059130471,0.1502181011775714,0.12254437306020183,1.2258261838246496,0.2227049340680303,0.2997320109432496,0.1502181011775714
ZSCAN2,ZSCAN2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.2925735460226266,2.220329569689346,0.0722439763332805,0.05893509223855402,1.2258227414127998,0.2227062249893638,0.2997320109432496,0.0722439763332805
ARHGAP10,ARHGAP10,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.7552998127186745,5.680385160987644,0.07491465173103085,0.06112067786838861,1.2256842421208884,0.2227581674029251,0.29975221938887076,0.07491465173103085
HEATR5B,HEATR5B,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,5.251362846732983,5.142870318375355,0.10849252835762946,0.08851607104523708,1.2256816991140873,0.22275912120766517,0.29975221938887076,0.10849252835762946
UBL5,UBL5,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,6.820633514843761,6.939657981840994,-0.1190244669972298,0.09712551132824296,-1.2254706860175766,0.22283827613656557,0.29983323908665926,0.1190244669972298
ATAD2B,ATAD2B,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.0438631470229285,3.1584399346842247,-0.11457678766129709,0.09351214941907447,-1.2252609780983805,0.22291696166586308,0.29991361347648976,0.11457678766129709
DDX11L2,DDX11L2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,1.2032194384163448,1.3999785719488833,-0.19675913353253857,0.16059538264394144,-1.2251854959539923,0.22294528861682883,0.29992622727388074,0.19675913353253857
REC8,REC8,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.287139325663926,2.4384814525367084,-0.1513421268727826,0.12355375119290223,-1.2249092027687194,0.22304899821873483,0.30004024188777706,0.1513421268727826
SMARCAD1,SMARCAD1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,3.8354141188340285,3.69686128473415,0.13855283409987673,0.11314594998429692,1.2245496557243625,0.2231840103928613,0.30019634102306836,0.13855283409987673
SEMA3A,SEMA3A,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,0.989428526898774,1.1563339400066301,-0.16690541310785617,0.13637757032234618,-1.2238479737786312,0.22344766690563092,0.30052543353858374,0.16690541310785617
NADK2,NADK2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.71263119759864,4.58881748786453,0.12381370973411143,0.10117459520457635,1.2237628377337069,0.2234796720597635,0.3005429376289783,0.12381370973411143
PDP2,PDP2,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,2.5432669158089185,2.4481467772718895,0.09512013853702705,0.07774806168636275,1.2234406424271207,0.2236008248581831,0.30068031729166506,0.09512013853702705
COX6A1,COX6A1,GSE249925,HCM,HCM_vs_Control,disease_only_log2CPM_OLS,log2CPM_plus_1 ~ HCM_status,CPM,log2(CPM + 1),120,97,23,4.962303909027326,5.124909163313721,-0.16260525428639305,0.13292535906962766,-1.2232824152178423,0.22366033932040982,0.3007347943997286,0.16260525428639305
